Day,Month,Year,site_name,Zone,station,species,inflorescences,observer
24,june,2024,Castle Peak,1LowForest,logs,Sanicula tuberosa,19,TC
24,june,2024,Castle Peak,1LowForest,trickle ,Ranunculus sp,33,TC
24,june,2024,Castle Peak,1LowForest,skeeters,Hackelia sp,156,TC
24,june,2024,Castle Peak,1LowForest,skeeters,Sanicula tuberosa,56,TC
24,june,2024,Castle Peak,1LowForest,skeeters,Erysimum capitatum,195,TC
24,june,2024,Castle Peak,1LowForest,skeeters,Calyptridium monospermum,22,TC
24,june,2024,Castle Peak,1LowForest,skeeters,Phacelia hastata,19,TC
24,june,2024,Castle Peak,1LowForest,skeeters,Delphinium nuttallianum,19,TC
24,june,2024,Castle Peak,2CastleAscent,trail split,Phlox diffusa,416,TC
24,june,2024,Castle Peak,2CastleAscent,trail split,Sanicula tuberosa,11,TC
24,june,2024,Castle Peak,2CastleAscent,trail split,Viola nuttallii,12,TC
24,june,2024,Castle Peak,2CastleAscent,trail split,Erysimum capitatum,5,TC
24,june,2024,Castle Peak,2CastleAscent,onion!,Phlox diffusa,100,TC
24,june,2024,Castle Peak,2CastleAscent,onion!,Allium validum,48,TC
24,june,2024,Castle Peak,2CastleAscent,onion!,Sanicula tuberosa,10,TC
24,june,2024,Castle Peak,2CastleAscent,onion!,Wyethia mollis,2,TC
24,june,2024,Castle Peak,2CastleAscent,onion!,Hackelia sp,7,TC
24,june,2024,Castle Peak,2CastleAscent,onion!,Koenigia davisiae,136,TC
24,june,2024,Castle Peak,2CastleAscent,buckwheat,Eremogone kingii,88,TC
24,june,2024,Castle Peak,2CastleAscent,buckwheat,Apiaceae sp,6,TC
24,june,2024,Castle Peak,2CastleAscent,buckwheat,Sanicula tuberosa,1,TC
24,june,2024,Castle Peak,2CastleAscent,buckwheat,Allium validum,10,TC
24,june,2024,Castle Peak,2CastleAscent,buckwheat,Hackelia sp,2,TC
24,june,2024,Castle Peak,2CastleAscent,buckwheat,Phlox diffusa,1,TC
24,june,2024,Castle Peak,2CastleAscent,valeria,Wyethia mollis,58,TC
24,june,2024,Castle Peak,2CastleAscent,valeria,Valeriana californica,60,TC
24,june,2024,Castle Peak,2CastleAscent,valeria,Ipomopsis aggregata,4,TC
24,june,2024,Castle Peak,2CastleAscent,valeria,Phacelia hastata,48,TC
24,june,2024,Castle Peak,2CastleAscent,valeria,Eremogone kingii,50,TC
24,june,2024,Castle Peak,2CastleAscent,valeria,Phlox diffusa,12,TC
24,june,2024,Castle Peak,2CastleAscent,valeria,Erysimum capitatum,16,TC
24,june,2024,Castle Peak,3Ridge,pine alpine,Phlox diffusa,158,TC
24,june,2024,Castle Peak,3Ridge,pine alpine,Anemone sp,23,TC
24,june,2024,Castle Peak,3Ridge,pine alpine,Sanicula tuberosa,45,TC
24,june,2024,Castle Peak,3Ridge,pine alpine,Eremogone kingii,214,TC
24,june,2024,Castle Peak,1LowForest,swamp,Primula tetrandra,4,TC
26,june,2024,Lang Crossing,1Meadow,PinkBush,Spiraea splendens,99,TC
26,june,2024,Lang Crossing,1Meadow,PinkBush,Achillea millefolium,13,TC
26,june,2024,Lang Crossing,1Meadow,PinkBush,Erythranthe guttata,156,TC
26,june,2024,Lang Crossing,1Meadow,PinkBush,Hypericum perforatum,19,TC
26,june,2024,Lang Crossing,1Meadow,PinkBush,Boraginaceae sp,28,TC
26,june,2024,Lang Crossing,1Meadow,Serp1,Eriogonum nudum,72,TC
26,june,2024,Lang Crossing,1Meadow,Serp1,Penstemon heterophyllus,65,TC
26,june,2024,Lang Crossing,1Meadow,post2trail,Potentilla gracilis,284,TC
26,june,2024,Lang Crossing,1Meadow,post2trail,Achillea millefolium,47,TC
26,june,2024,Lang Crossing,1Meadow,stump2rock,Agastache urticifolia,151,TC
26,june,2024,Lang Crossing,1Meadow,stump2rock,Achillea millefolium,1,TC
26,june,2024,Lang Crossing,1Meadow,stump2rock,Lathyrus vestitus,9,TC
26,june,2024,Lang Crossing,1Meadow,MeadowStump,Agastache urticifolia,92,TC
26,june,2024,Lang Crossing,1Meadow,MeadowStump,Achillea millefolium,14,TC
26,june,2024,Lang Crossing,2Forest,PGEStump,Apocynum androsaemifolium,52,TC
26,june,2024,Lang Crossing,3Chap,Roadside3,Hypericum perforatum,36,TC
26,june,2024,Lang Crossing,3Chap,Roadside3,Diplacus grandiflorus,21,TC
26,june,2024,Lang Crossing,3Chap,Roadside3,Penstemon heterophyllus,3,TC
26,june,2024,Lang Crossing,3Chap,Roadside1,NA,0,TC
26,june,2024,Lang Crossing,3Chap,Roadside2,Brodiaea elegans,2,TC
26,june,2024,Lang Crossing,3Chap,Roadside2,Monardella villosa,26,TC
26,june,2024,Donner Pass,1Tracks,rust,Navarretia sp,2520,TC
26,june,2024,Donner Pass,1Tracks,rust,Potentilla gracilis,113,TC
26,june,2024,Donner Pass,1Tracks,rust,Sidalcea glaucescens,52,TC
26,june,2024,Donner Pass,1Tracks,rust,Calyptridium monospermum,29,TC
26,june,2024,Donner Pass,1Tracks,small rock,Potentilla gracilis,113,TC
26,june,2024,Donner Pass,1Tracks,small rock,Navarretia sp,4000,TC
26,june,2024,Donner Pass,1Tracks,small rock,Sidalcea glaucescens,96,TC
26,june,2024,Donner Pass,1Tracks,small rock,Calyptridium monospermum,63,TC
26,june,2024,Donner Pass,1Tracks,small rock,Horkelia fusca,31,TC
26,june,2024,Donner Pass,1Tracks,baby tree,Potentilla gracilis,45,TC
26,june,2024,Donner Pass,1Tracks,baby tree,Delphinium nuttallianum,183,TC
26,june,2024,Donner Pass,1Tracks,baby tree,Sidalcea glaucescens,42,TC
26,june,2024,Donner Pass,1Tracks,baby tree,Horkelia fusca,8,TC
26,june,2024,Donner Pass,1Tracks,baby tree,Navarretia sp,360,TC
26,june,2024,Donner Pass,1Tracks,baby tree,Epilobium sp,41,TC
26,june,2024,Donner Pass,1Tracks,access road,Lupinus sp,6,TC
26,june,2024,Donner Pass,1Tracks,access road,Sidalcea glaucescens,47,TC
26,june,2024,Donner Pass,1Tracks,access road,Potentilla gracilis,32,TC
26,june,2024,Donner Pass,2Meadow,picnic table,Hackelia sp,75,TC
26,june,2024,Donner Pass,2Meadow,picnic table,Collinsia torreyi,56,TC
26,june,2024,Donner Pass,1Tracks,side road,Lupinus sp,34,TC
26,june,2024,Donner Pass,1Tracks,side road,Sidalcea glaucescens,21,TC
26,june,2024,Donner Pass,1Tracks,side road,Helianthella californica,30,TC
26,june,2024,Donner Pass,1Tracks,side road,Collinsia torreyi,84,TC
26,june,2024,Donner Pass,1Tracks,side road,Ipomopsis aggregata,39,TC
26,june,2024,Donner Pass,1Tracks,side road,Calyptridium monospermum,14,TC
26,june,2024,Donner Pass,1Tracks,rail turnoff,Monardella odoratissima,14,TC
26,june,2024,Donner Pass,1Tracks,rail turnoff,Lupinus sp,117,TC
26,june,2024,Donner Pass,1Tracks,rail turnoff,Sidalcea glaucescens,11,TC
26,june,2024,Donner Pass,1Tracks,rail turnoff,Helianthella californica,39,TC
26,june,2024,Donner Pass,1Tracks,rail turnoff,Gayophytum sp,15,TC
26,june,2024,Donner Pass,1Tracks,rail turnoff,Phacelia hastata,27,TC
26,june,2024,Donner Pass,1Tracks,rabbitbrush,Phacelia hastata,82,TC
26,june,2024,Donner Pass,1Tracks,rabbitbrush,Lepidium campestre,17,TC
26,june,2024,Donner Pass,1Tracks,rabbitbrush,Eriogonum nudum,54,TC
26,june,2024,Donner Pass,1Tracks,rabbitbrush,Persicaria sp,66,TC
26,june,2024,Donner Pass,3Bridge,snowshed,Spiraea splendens,90,TC
26,june,2024,Donner Pass,3Bridge,snowshed,Eriogonum nudum,26,TC
26,june,2024,Donner Pass,3Bridge,snowshed,Boraginaceae sp,141,TC
26,june,2024,Donner Pass,3Bridge,snowshed,Potentilla gracilis,45,TC
26,june,2024,Donner Pass,3Bridge,snowshed,Calyptridium monospermum,2,TC
26,june,2024,Donner Pass,3Bridge,snowshed,Penstemon heterodoxus,34,TC
29,june,2024,Washington,2Serp,stump,Monardella odoratissima,46,MF
29,june,2024,Washington,2Serp,stump,Eriophyllum lanatum,1,MF
29,june,2024,Washington,2Serp,ditch,Eriophyllum lanatum,14,MF
29,june,2024,Washington,2Serp,ditch,Erythranthe guttata,6,MF
29,june,2024,Washington,2Serp,yerba,Eriophyllum lanatum,2,MF
29,june,2024,Washington,2Serp,yerba,Monardella odoratissima,7,MF
29,june,2024,Washington,1Valley,pipe,Daucus carota,1,MF
29,june,2024,Washington,1Valley,lathyrus rock,Lathyrus latifolius,86,MF
29,june,2024,Washington,1Valley,lathyrus rock,Lactuca canadensis,8,MF
29,june,2024,Washington,1Valley,cedar rock,Hypericum perforatum,11,MF
29,june,2024,Washington,1Valley,logCanyon,Lathyrus latifolius,12,MF
29,june,2024,Washington,1Valley,logCanyon,Eriophyllum lanatum,4,MF
29,june,2024,Washington,1Valley,high rock,Hypericum perforatum,24,MF
29,june,2024,Washington,1Valley,high rock,Acmispon americanus,4,MF
28,june,2024,Sierra Valley,2Lava,tree,NA,0,TC
28,june,2024,Sierra Valley,2Lava,fenceline,NA,0,TC
28,june,2024,Sierra Valley,2Lava,cement,Carduus nutans,1,TC
28,june,2024,Sierra Valley,2Lava,mulesEars,Carduus nutans,19,TC
28,june,2024,Sierra Valley,2Lava,mulesEars,Sisymbrium altissimum,1,TC
28,june,2024,Sierra Valley,1Road,niceLadyHouse,Lupinus sp,18,TC
28,june,2024,Sierra Valley,1Road,sign,Vicia villosa,2,TC
28,june,2024,Sierra Valley,1Road,sign,Lepidium campestre,70,TC
28,june,2024,Sierra Valley,1Road,sign,Navarretia squarrosa,200,TC
28,june,2024,Sierra Valley,1Road,alfalfaTurn,NA,0,TC
28,june,2024,Sierra Valley,1Road,alfalfaTurn2,Sisymbrium altissimum,12,TC
28,june,2024,Sierra Valley,1Road,rabbit,Sisymbrium altissimum,22,TC
28,june,2024,Sierra Valley,1Road,bittern,Convolvulus arvensis,161,TC
28,june,2024,Sierra Valley,1Road,stream,Penstemon rydbergii,84,TC
28,june,2024,Sierra Valley,1Road,stream,Erythranthe guttata,1,TC
1,july,2024,Mt Rose,1Forest,dead shrub,Allium campanulatum,1,TC
1,july,2024,Mt Rose,1Forest,dead shrub,Monardella odoratissima,88,TC
1,july,2024,Mt Rose,1Forest,dead shrub,Eriogonum umbellatum,279,TC
1,july,2024,Mt Rose,1Forest,dead shrub,Lupinus sp,100,TC
1,july,2024,Mt Rose,1Forest,boulder,Ipomopsis aggregata,54,TC
1,july,2024,Mt Rose,1Forest,boulder,Monardella odoratissima,75,TC
1,july,2024,Mt Rose,1Forest,boulder,Eriogonum umbellatum,355,TC
1,july,2024,Mt Rose,1Forest,boulder,Lupinus sp,87,TC
1,july,2024,Mt Rose,1Forest,boulder,Wyethia mollis,3,TC
1,july,2024,Mt Rose,1Forest,small rock,Lupinus sp,20,TC
1,july,2024,Mt Rose,1Forest,small rock,Eriogonum umbellatum,375,TC
1,july,2024,Mt Rose,1Forest,small rock,Castilleja applegatei,22,TC
1,july,2024,Mt Rose,1Forest,small rock,Wyethia mollis,11,TC
1,july,2024,Mt Rose,1Forest,small rock,Gayophytum sp,4,TC
1,july,2024,Mt Rose,1Forest,small rock,Phacelia hastata,23,TC
1,july,2024,Mt Rose,1Forest,small rock,Allium campanulatum,2,TC
1,july,2024,Mt Rose,1Forest,small rock,Symphoricarpos rotundifolius,33,TC
1,july,2024,Mt Rose,2Meadow,fallen trees,Erysimum capitatum,152,TC
1,july,2024,Mt Rose,2Meadow,fallen trees,Hackelia sp,102,TC
1,july,2024,Mt Rose,2Meadow,fallen trees,Senecio integerrimus,17,TC
1,july,2024,Mt Rose,2Meadow,fallen trees,Trifolium longipes,10,TC
1,july,2024,Mt Rose,2Meadow,fallen trees,Potentilla gracilis,19,TC
1,july,2024,Mt Rose,2Meadow,fallen trees,Descuriana pinnata,5,TC
1,july,2024,Mt Rose,2Meadow,fallen trees,Phlox diffusa,5,TC
1,july,2024,Mt Rose,3Alpine,waterfall,Potentilla gracilis,8,TC
1,july,2024,Mt Rose,3Alpine,waterfall,Silene douglasii,4,TC
1,july,2024,Mt Rose,3Alpine,hillside,Castilleja applegatei,29,TC
1,july,2024,Mt Rose,3Alpine,hillside,Packera cana,308,TC
1,july,2024,Mt Rose,3Alpine,hillside,Lupinus sp,75,TC
1,july,2024,Mt Rose,3Alpine,hillside,Penstemon deustus,11,TC
1,july,2024,Mt Rose,3Alpine,hillside,Linanthus pungens,46,TC
1,july,2024,Mt Rose,3Alpine,hillside,Eriogonum umbellatum,31,TC
1,july,2024,Mt Rose,2Meadow,rock2pond,Ranunculus alismifolius,158,TC
1,july,2024,Mt Rose,2Meadow,rock2pond,Lupinus sp,3,TC
1,july,2024,Mt Rose,2Meadow,rock2pond,Primula tetrandra,13,TC
1,july,2024,Mt Rose,2Meadow,rock2pond,Veronica serpyllifolia,2,TC
1,july,2024,Mt Rose,2Meadow,rock2pond,Trifolium sp,20,TC
1,july,2024,Mt Rose,2Meadow,rock2pond,Hackelia sp,23,TC
1,july,2024,Mt Rose,2Meadow,meadow rock,Ranunculus alismifolius,375,TC
1,july,2024,Mt Rose,2Meadow,meadow rock,Hackelia sp,14,TC
1,july,2024,Mt Rose,2Meadow,meadow rock,Primula sp,4,TC
1,july,2024,Mt Rose,1Forest,ditch tree,Valeriana californica,564,TC
1,july,2024,Mt Rose,1Forest,ditch tree,Collinsia torreyi,312,TC
1,july,2024,Mt Rose,1Forest,ditch tree,Castilleja applegatei,18,TC
1,july,2024,Mt Rose,1Forest,ditch tree,Gayophytum sp,16,TC
1,july,2024,Mt Rose,1Forest,brush,Eriogonum umbellatum,311,TC
1,july,2024,Mt Rose,1Forest,brush,Astragalus sp,114,TC
1,july,2024,Mt Rose,1Forest,brush,Lupinus sp,1,TC
1,july,2024,Mt Rose,1Forest,brush,Symphoricarpos rotundifolius,204,TC
1,july,2024,Mt Rose,1Forest,brush,Lathyrus vestitus,5,TC
1,july,2024,Mt Rose,1Forest,brush,Phacelia hastata,28,TC
1,july,2024,Mt Rose,1Forest,road end,Phacelia hastata,367,TC
1,july,2024,Mt Rose,1Forest,road end,Monardella odoratissima,1,TC
1,july,2024,Mt Rose,1Forest,road end,Erythranthe primuloides,4,TC
1,july,2024,Mt Rose,1Forest,road end,Lupinus sp,22,TC
1,july,2024,Mt Rose,1Forest,road end,Calyptridium monospermum,615,TC
1,july,2024,Mt Rose,1Forest,road end,Erysimum capitatum,17,TC
15,july,2024,Washington,1Valley,pipe,NA,NA,MF
15,july,2024,Washington,1Valley,lathyrus rock,Lathyrus latifolius,4,MF
15,july,2024,Washington,1Valley,cedar rock,NA,NA,MF
15,july,2024,Washington,1Valley,logCanyon,Heterotheca villosa,26,MF
15,july,2024,Washington,1Valley,logCanyon,Clematis ligusticifolia,18,MF
15,july,2024,Washington,1Valley,high rock,Hypericum perforatum,4,MF
15,july,2024,Washington,2Serp,ditch,Heterotheca villosa,4,MF
15,july,2024,Washington,2Serp,ditch,Acmispon americanus,42,MF
15,july,2024,Washington,2Serp,stump,NA,NA,MF
15,july,2024,Washington,2Serp,yerba,NA,NA,MF
8,july,2024,Castle Peak,1LowForest,trickle ,Sanicula tuberosa,255,TC
8,july,2024,Castle Peak,1LowForest,trickle ,Hackelia sp,56,TC
8,july,2024,Castle Peak,1LowForest,trickle ,Ligusticum grayi,6,TC
8,july,2024,Castle Peak,1LowForest,trickle ,Ranunculus sp,2,TC
8,july,2024,Castle Peak,1LowForest,trickle ,Viola macloskeyi,8,TC
8,july,2024,Castle Peak,1LowForest,trickle ,Veronica serpyllifolia,15,TC
8,july,2024,Castle Peak,1LowForest,skeeters,Hackelia sp,294,TC
8,july,2024,Castle Peak,1LowForest,skeeters,Hydrophyllum occidentale,19,TC
8,july,2024,Castle Peak,1LowForest,skeeters,Phacelia hastata,233,TC
8,july,2024,Castle Peak,1LowForest,skeeters,Sidalcea glaucescens,10,TC
8,july,2024,Castle Peak,1LowForest,skeeters,Erysimum capitatum,6,TC
8,july,2024,Castle Peak,1LowForest,skeeters,Gayophytum sp,200,TC
8,july,2024,Castle Peak,1LowForest,skeeters,Calyptridium monospermum,30,TC
8,july,2024,Castle Peak,2CastleAscent,trail split,Monardella odoratissima,5,TC
8,july,2024,Castle Peak,2CastleAscent,trail split,Sanicula tuberosa,4,TC
8,july,2024,Castle Peak,2CastleAscent,onion!,Eriogonum umbellatum,112,TC
8,july,2024,Castle Peak,2CastleAscent,onion!,Monardella odoratissima,33,TC
8,july,2024,Castle Peak,2CastleAscent,onion!,Wyethia mollis,5,TC
8,july,2024,Castle Peak,2CastleAscent,buckwheat,Wyethia mollis,1,TC
8,july,2024,Castle Peak,2CastleAscent,buckwheat,Eriogonum umbellatum,35,TC
8,july,2024,Castle Peak,2CastleAscent,buckwheat,Monardella odoratissima,62,TC
8,july,2024,Castle Peak,2CastleAscent,buckwheat,Apiaceae sp,6,TC
8,july,2024,Castle Peak,2CastleAscent,buckwheat,Eremogone kingii,3,TC
8,july,2024,Castle Peak,2CastleAscent,valeria,Wyethia mollis,82,TC
8,july,2024,Castle Peak,2CastleAscent,valeria,Ipomopsis aggregata,8,TC
8,july,2024,Castle Peak,2CastleAscent,valeria,Lupinus sp,10,TC
8,july,2024,Castle Peak,2CastleAscent,valeria,Monardella odoratissima,19,TC
8,july,2024,Castle Peak,2CastleAscent,valeria,Eriogonum umbellatum,19,TC
8,july,2024,Castle Peak,2CastleAscent,valeria,Valeriana californica,45,TC
8,july,2024,Castle Peak,2CastleAscent,valeria,Eremogone kingii,6,TC
8,july,2024,Castle Peak,2CastleAscent,valeria,Kelloggia galioides,23,TC
8,july,2024,Castle Peak,2CastleAscent,valeria,Orthocarpus cuspidatus,9,TC
8,july,2024,Castle Peak,2CastleAscent,valeria,Phacelia hastata,20,TC
8,july,2024,Castle Peak,3Ridge,pine alpine,Wyethia mollis,34,TC
8,july,2024,Castle Peak,3Ridge,pine alpine,Lupinus sp,26,TC
8,july,2024,Castle Peak,3Ridge,pine alpine,Eremogone kingii,181,TC
8,july,2024,Castle Peak,3Ridge,pine alpine,Ipomopsis aggregata,25,TC
8,july,2024,Castle Peak,3Ridge,pine alpine,Sanicula tuberosa,6,TC
8,july,2024,Castle Peak,3Ridge,pine alpine,Eriogonum umbellatum,4,TC
8,july,2024,Castle Peak,1LowForest,logs,Sidalcea glaucescens,156,TC
8,july,2024,Castle Peak,1LowForest,logs,Phacelia hastata,95,TC
8,july,2024,Castle Peak,1LowForest,logs,Lupinus sp,12,TC
8,july,2024,Castle Peak,1LowForest,logs,Apiaceae sp,16,TC
8,july,2024,Castle Peak,1LowForest,logs,Ligusticum grayi,2,TC
8,july,2024,Castle Peak,1LowForest,logs,Symphyotrichum sp,7,TC
8,july,2024,Castle Peak,1LowForest,logs,Potentilla gracilis,3,TC
8,july,2024,Castle Peak,1LowForest,swamp,Trifolium longipes,15,TC
8,july,2024,Castle Peak,1LowForest,swamp,Hypericum anagalloides,290,TC
8,july,2024,Castle Peak,1LowForest,swamp,Primula tetrandra,35,TC
8,july,2024,Castle Peak,1LowForest,swamp,Epilobium ciliatum,25,TC
8,july,2024,Castle Peak,1LowForest,swamp,Erythranthe primuloides,90,TC
10,july,2024,Sierra Valley,2Lava,tree,NA,0,TC
10,july,2024,Sierra Valley,2Lava,fenceline,NA,0,TC
10,july,2024,Sierra Valley,2Lava,cement,Carduus nutans,2,TC
10,july,2024,Sierra Valley,2Lava,mulesEars,NA,0,TC
10,july,2024,Sierra Valley,1Road,niceLadyHouse,Rosa sp,1,TC
10,july,2024,Sierra Valley,1Road,niceLadyHouse,Tragopogon dubius,1,TC
10,july,2024,Sierra Valley,1Road,sign,Vicia villosa,27,TC
10,july,2024,Sierra Valley,1Road,sign,Sisymbrium altissimum,182,TC
10,july,2024,Sierra Valley,1Road,sign,Amsinckia sp,6,
10,july,2024,Sierra Valley,1Road,sign,Lepidium campestre,52,TC
10,july,2024,Sierra Valley,1Road,sign,Erodium cicutarium,1,TC
10,july,2024,Sierra Valley,1Road,alfalfaTurn,Madia gracilis,10,TC
10,july,2024,Sierra Valley,1Road,alfalfaTurn2,NA,0,TC
10,july,2024,Sierra Valley,1Road,rabbit,Sisymbrium altissimum,20,TC
10,july,2024,Sierra Valley,1Road,bittern,Lactuca serriola,15,TC
10,july,2024,Sierra Valley,1Road,bittern,Convolvulus arvensis,6,TC
10,july,2024,Sierra Valley,1Road,stream,Erythranthe guttata,28,TC
10,july,2024,Sierra Valley,1Road,stream,Epilobium brachycarpum,36,TC
12,july,2024,Lang Crossing,1Meadow,PinkBush,Spiraea splendens,2,TC
12,july,2024,Lang Crossing,1Meadow,PinkBush,Rumex sp,8,TC
12,july,2024,Lang Crossing,1Meadow,PinkBush,Hypericum perforatum,1,TC
12,july,2024,Lang Crossing,1Meadow,Serp1,NA,0,TC
12,july,2024,Lang Crossing,1Meadow,post2trail,Achillea millefolium,17,TC
12,july,2024,Lang Crossing,1Meadow,post2trail,Potentilla gracilis,4,TC
12,july,2024,Lang Crossing,1Meadow,stump2rock,Agastache urticifolia,92,TC
12,july,2024,Lang Crossing,1Meadow,MeadowStump,Agastache urticifolia,103,TC
12,july,2024,Lang Crossing,1Meadow,MeadowStump,Tragopogon dubius,5,TC
12,july,2024,Lang Crossing,1Meadow,MeadowStump,Achillea millefolium,16,TC
12,july,2024,Lang Crossing,1Meadow,MeadowStump,Asteraceae sp,82,TC
12,july,2024,Lang Crossing,1Meadow,MeadowStump,Erodium cicutarium,19,TC
12,july,2024,Lang Crossing,2Forest,PGEStump,NA,0,TC
12,july,2024,Lang Crossing,3Chap,Roadside3,Hypericum perforatum,3,TC
12,july,2024,Lang Crossing,3Chap,Roadside2,NA,0,TC
12,july,2024,Lang Crossing,3Chap,Roadside1,NA,0,TC
12,july,2024,Donner Pass,1Tracks,rust,Monardella odoratissima,110,TC
12,july,2024,Donner Pass,1Tracks,rust,Potentilla gracilis,4,TC
12,july,2024,Donner Pass,1Tracks,rust,Calyptridium monospermum,5,TC
12,july,2024,Donner Pass,1Tracks,rust,Sidalcea glaucescens,69,TC
12,july,2024,Donner Pass,1Tracks,small rock,Monardella odoratissima,38,TC
12,july,2024,Donner Pass,1Tracks,small rock,Sidalcea glaucescens,68,TC
12,july,2024,Donner Pass,1Tracks,small rock,Potentilla gracilis,2,TC
12,july,2024,Donner Pass,1Tracks,small rock,Rumex acetosella,85,TC
12,july,2024,Donner Pass,1Tracks,small rock,Horkelia fusca,146,TC
12,july,2024,Donner Pass,1Tracks,small rock,Solidago velutina,4,TC
12,july,2024,Donner Pass,1Tracks,small rock,Gayophytum sp,200,TC
12,july,2024,Donner Pass,1Tracks,baby tree,Erythranthe primuloides,12,TC
12,july,2024,Donner Pass,1Tracks,baby tree,Apiaceae sp,93,TC
12,july,2024,Donner Pass,1Tracks,baby tree,Sidalcea glaucescens,170,TC
12,july,2024,Donner Pass,1Tracks,baby tree,Castilleja miniata,70,TC
12,july,2024,Donner Pass,1Tracks,baby tree,Horkelia fusca,247,TC
12,july,2024,Donner Pass,1Tracks,baby tree,Madia gracilis,2,TC
12,july,2024,Donner Pass,1Tracks,baby tree,Potentilla gracilis,81,TC
12,july,2024,Donner Pass,1Tracks,baby tree,Epilobium brachycarpum,48,TC
12,july,2024,Donner Pass,1Tracks,baby tree,Hypericum perforatum,9,TC
12,july,2024,Donner Pass,1Tracks,baby tree,Acmispon sp,21,TC
12,july,2024,Donner Pass,1Tracks,baby tree,Gayophytum sp,57,TC
12,july,2024,Donner Pass,1Tracks,access road,Sidalcea glaucescens,49,TC
12,july,2024,Donner Pass,1Tracks,access road,Solidago sp,40,TC
12,july,2024,Donner Pass,1Tracks,access road,Acmispon sp,200,TC
12,july,2024,Donner Pass,1Tracks,access road,Symphyotrichum sp,2,TC
12,july,2024,Donner Pass,2Meadow,picnic table,Symphyotrichum sp,83,TC
12,july,2024,Donner Pass,2Meadow,picnic table,Asteraceae sp,12,TC
12,july,2024,Donner Pass,2Meadow,picnic table,Gayophytum sp,66,TC
12,july,2024,Donner Pass,2Meadow,picnic table,Persicaria sp,45,TC
12,july,2024,Donner Pass,1Tracks,side road,Lupinus sp,5,TC
12,july,2024,Donner Pass,1Tracks,side road,Monardella odoratissima,17,TC
12,july,2024,Donner Pass,1Tracks,side road,Helianthella californica,18,TC
12,july,2024,Donner Pass,1Tracks,side road,Sidalcea glaucescens,2,TC
12,july,2024,Donner Pass,1Tracks,side road,Eriogonum nudum,14,TC
12,july,2024,Donner Pass,1Tracks,side road,Angelica breweri,2,TC
